id	name	sport	event	sex	birthyear	height	weight	team	noc	games	year	season	city	medal
110491	Ana Cludia Trindade Araujo da Silva	Gymnastics	Gymnastics Women's Team All-Around	F	1992	150	37	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110491	Ana Cludia Trindade Araujo da Silva	Gymnastics	Gymnastics Women's Floor Exercise	F	1992	150	37	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110491	Ana Cludia Trindade Araujo da Silva	Gymnastics	Gymnastics Women's Uneven Bars	F	1992	150	37	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110491	Ana Cludia Trindade Araujo da Silva	Gymnastics	Gymnastics Women's Balance Beam	F	1992	150	37	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110493	Andrs Byron Silva Lemos	Athletics	Athletics Men's 400 metres	M	1986	178	78	Uruguay	URU	2008 Summer	2008	Summer	Beijing	NA
110501	Clemilda Fernandes Silva	Cycling	Cycling Women's Road Race, Individual	F	1979	163	54	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110502	Cristbal Mauricio Silva Ibaceta	Cycling	Cycling Men's Mountainbike, Cross-Country	M	1980	177	69	Chile	CHI	2008 Summer	2008	Summer	Beijing	NA
110507	Emanuel Eduardo Pimenta Vieira da Silva	Canoeing	Canoeing Men's Kayak Singles, 500 metres	M	1986	186	87	Portugal	POR	2008 Summer	2008	Summer	Beijing	NA
110507	Emanuel Eduardo Pimenta Vieira da Silva	Canoeing	Canoeing Men's Kayak Singles, 1,000 metres	M	1986	186	87	Portugal	POR	2008 Summer	2008	Summer	Beijing	NA
110513	Fernando Souza da Silva	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	M	1986	196	82	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110514	Gabriella Machado e Silva	Swimming	Swimming Women's 100 metres Butterfly	F	1989	166	53	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110514	Gabriella Machado e Silva	Swimming	Swimming Women's 4 x 100 metres Medley Relay	F	1989	166	53	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110525	Joel Alexander Silva Pantoja	Volleyball	Volleyball Men's Volleyball	M	1986	188	78	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	NA
110532	Leandro Aparecido da Silva	Equestrianism	Equestrianism Mixed Dressage, Individual	M	1976	177	69	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110534	Lucimara Silvestre da Silva	Athletics	Athletics Women's Heptathlon	F	1985	174	63	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110537	Luiz Gustavo Trainini da Silva	Archery	Archery Men's Individual	M	1978	191	95	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110558	Thiago Emiliano da Silva	Football	Football Men's Football	M	1985	183	72	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Bronze
110560	Valeria Silva Merea	Swimming	Swimming Women's 100 metres Breaststroke	F	1986	183	61	Peru	PER	2008 Summer	2008	Summer	Beijing	NA
110561	Vnia Sofia de Sousa Silva	Athletics	Athletics Women's Hammer Throw	F	1980	174	78	Portugal	POR	2008 Summer	2008	Summer	Beijing	NA
110563	Wellison Rosa da Silva	Weightlifting	Weightlifting Men's Lightweight	M	1984	160	77	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110564	Yadira Silva Llorente	Table Tennis	Table Tennis Women's Singles	F	1986	159	55	Mexico	MEX	2008 Summer	2008	Summer	Beijing	NA
110565	Yarisley Silva Rodrguez	Athletics	Athletics Women's Pole Vault	F	1987	161	61	Cuba	CUB	2008 Summer	2008	Summer	Beijing	NA
110575	Emily Susan Silver	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	F	1986	180	70	United States	USA	2008 Summer	2008	Summer	Beijing	Silver
110592	Silvio Alvim "Silvinho" Laureano	Handball	Handball Men's Handball	M	1981	170	75	Brazil	BRA	2008 Summer	2008	Summer	Beijing	NA
110618	Jeroen Simaeys	Football	Football Men's Football	M	1985	192	78	Belgium	BEL	2008 Summer	2008	Summer	Beijing	NA
110625	Denis Vaslyevich Simanovich	Athletics	Athletics Men's 20 kilometres Walk	M	1987	178	64	Belarus	BLR	2008 Summer	2008	Summer	Beijing	NA
110709	Pavel imko	Triathlon	Triathlon Men's Olympic Distance	M	1982	185	75	Slovakia	SVK	2008 Summer	2008	Summer	Beijing	NA
110711	Gil Simkovitch	Shooting	Shooting Men's Small-Bore Rifle, Three Positions, 50 metres	M	1982	178	73	Israel	ISR	2008 Summer	2008	Summer	Beijing	NA
110711	Gil Simkovitch	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres	M	1982	178	73	Israel	ISR	2008 Summer	2008	Summer	Beijing	NA
110719	Elizabeth Clare "Lizzie" Simmonds	Swimming	Swimming Women's 100 metres Backstroke	F	1991	171	60	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
110719	Elizabeth Clare "Lizzie" Simmonds	Swimming	Swimming Women's 200 metres Backstroke	F	1991	171	60	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
110740	Joan Christel Simms	Swimming	Swimming Women's 50 metres Freestyle	F	1991	170	68	Philippines	PHI	2008 Summer	2008	Summer	Beijing	NA
110740	Joan Christel Simms	Swimming	Swimming Women's 100 metres Freestyle	F	1991	170	68	Philippines	PHI	2008 Summer	2008	Summer	Beijing	NA
110765	Diederik Rudolf Simon	Rowing	Rowing Men's Coxed Eights	M	1970	190	90	Netherlands	NED	2008 Summer	2008	Summer	Beijing	NA
110773	Gilles Simon	Tennis	Tennis Men's Singles	M	1985	183	69	France	FRA	2008 Summer	2008	Summer	Beijing	NA
110773	Gilles Simon	Tennis	Tennis Men's Doubles	M	1985	183	69	France-1	FRA	2008 Summer	2008	Summer	Beijing	NA
110790	Lidia Elena imon (Slvueanu-)	Athletics	Athletics Women's Marathon	F	1974	160	43	Romania	ROU	2008 Summer	2008	Summer	Beijing	NA
110792	Matthew Blake "Matt" Simon	Football	Football Men's Football	M	1986	188	78	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
110798	Rosana Simn Alamo	Taekwondo	Taekwondo Women's Heavyweight	F	1989	180	68	Spain	ESP	2008 Summer	2008	Summer	Beijing	NA
110816	Simone Gomes Jatob	Football	Football Women's Football	F	1981	172	66	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Silver
110828	Marialaura Simonetto	Swimming	Swimming Women's 100 metres Freestyle	F	1988	166	53	Italy	ITA	2008 Summer	2008	Summer	Beijing	NA
110828	Marialaura Simonetto	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	F	1988	166	53	Italy	ITA	2008 Summer	2008	Summer	Beijing	NA
110871	Andrew James Simpson	Sailing	Sailing Men's Two Person Keelboat	M	1977	185	104	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Gold
110885	Jemma Louise Simpson	Athletics	Athletics Women's 800 metres	F	1984	168	56	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
110896	Sam Simpson	Gymnastics	Gymnastics Men's Individual All-Around	M	1984	167	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
110896	Sam Simpson	Gymnastics	Gymnastics Men's Floor Exercise	M	1984	167	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
110896	Sam Simpson	Gymnastics	Gymnastics Men's Parallel Bars	M	1984	167	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
110896	Sam Simpson	Gymnastics	Gymnastics Men's Horizontal Bar	M	1984	167	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
110896	Sam Simpson	Gymnastics	Gymnastics Men's Rings	M	1984	167	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
110896	Sam Simpson	Gymnastics	Gymnastics Men's Pommelled Horse	M	1984	167	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
110897	Sherone Anmarica Simpson	Athletics	Athletics Women's 100 metres	F	1985	163	59	Jamaica	JAM	2008 Summer	2008	Summer	Beijing	Silver
110897	Sherone Anmarica Simpson	Athletics	Athletics Women's 200 metres	F	1985	163	59	Jamaica	JAM	2008 Summer	2008	Summer	Beijing	NA
110897	Sherone Anmarica Simpson	Athletics	Athletics Women's 4 x 100 metres Relay	F	1985	163	59	Jamaica	JAM	2008 Summer	2008	Summer	Beijing	NA
110900	William "Will" Simpson	Equestrianism	Equestrianism Mixed Jumping, Individual	M	1959	173	77	United States	USA	2008 Summer	2008	Summer	Beijing	NA
110900	William "Will" Simpson	Equestrianism	Equestrianism Mixed Jumping, Team	M	1959	173	77	United States	USA	2008 Summer	2008	Summer	Beijing	Gold
110929	Sin Jeong-Ja	Basketball	Basketball Women's Basketball	F	1981	184	78	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
110946	Sin Su-Ji	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	F	1991	162	38	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
110947	Sin Su-Jong	Swimming	Swimming Men's 200 metres Breaststroke	M	1988	186	71	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
110951	Sin Yeong-Eun	Rowing	Rowing Women's Single Sculls	F	1988	178	68	South Korea	KOR	2008 Summer	2008	Summer	Beijing	NA
110961	Christine Margaret Sinclair	Football	Football Women's Football	F	1983	176	75	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
110966	Kenia Marsha Sinclair	Athletics	Athletics Women's 800 metres	F	1980	170	58	Jamaica	JAM	2008 Summer	2008	Summer	Beijing	NA
111082	Jasvir Singh	Weightlifting	Weightlifting Men's Featherweight	M	1977	160	62	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
111101	Mangal Singh Champia	Archery	Archery Men's Individual	M	1984	167	82	India	IND	2008 Summer	2008	Summer	Beijing	NA
111103	Manjit Singh	Rowing	Rowing Men's Lightweight Double Sculls	M	1989	180	68	India	IND	2008 Summer	2008	Summer	Beijing	NA
111105	Mansher Singh	Shooting	Shooting Men's Trap	M	1966	173	76	India	IND	2008 Summer	2008	Summer	Beijing	NA
111153	Sukhwinder Singh	Hockey	Hockey Men's Hockey	M	1979	178	70	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
111154	Surendra Kumar Singh	Athletics	Athletics Men's 10,000 metres	M	1979	162	54	India	IND	2008 Summer	2008	Summer	Beijing	NA
111161	Vijender Kumar Singh	Boxing	Boxing Men's Middleweight	M	1986	182	75	India	IND	2008 Summer	2008	Summer	Beijing	Bronze
111216	Bindi Singh Kullar	Hockey	Hockey Men's Hockey	M	1976	180	80	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
111245	Manavjit Singh Sandhu	Shooting	Shooting Men's Trap	M	1977	192	90	India	IND	2008 Summer	2008	Summer	Beijing	NA
111269	Sushmitha Singha Roy	Athletics	Athletics Women's Heptathlon	F	1984	175	66	India	IND	2008 Summer	2008	Summer	Beijing	NA
111287	Aminata Sininta	Basketball	Basketball Women's Basketball	F	1986	185	nan	Mali	MLI	2008 Summer	2008	Summer	Beijing	NA
111288	Nataliya Siniin	Wrestling	Wrestling Women's Lightweight, Freestyle	F	1985	160	58	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	NA
111324	Yuliya Nikolayevna Sinyak-Alipova	Shooting	Shooting Women's Sporting Pistol, 25 metres	F	1978	167	54	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
111329	Artur Sidmiak	Handball	Handball Men's Handball	M	1976	192	90	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
111338	Adam Carter Sioui	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	M	1982	196	88	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
111338	Adam Carter Sioui	Swimming	Swimming Men's 100 metres Butterfly	M	1982	196	88	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
111338	Adam Carter Sioui	Swimming	Swimming Men's 200 metres Butterfly	M	1982	196	88	Canada	CAN	2008 Summer	2008	Summer	Beijing	NA
111339	Siow Yi Ting	Swimming	Swimming Women's 200 metres Breaststroke	F	1984	169	49	Malaysia	MAS	2008 Summer	2008	Summer	Beijing	NA
111339	Siow Yi Ting	Swimming	Swimming Women's 200 metres Individual Medley	F	1984	169	49	Malaysia	MAS	2008 Summer	2008	Summer	Beijing	NA
111343	Onur ipal	Boxing	Boxing Men's Lightweight	M	1989	170	60	Turkey	TUR	2008 Summer	2008	Summer	Beijing	NA
111375	Kvin Ren Michel Sireau	Cycling	Cycling Men's Sprint	M	1987	188	90	France	FRA	2008 Summer	2008	Summer	Beijing	NA
111375	Kvin Ren Michel Sireau	Cycling	Cycling Men's Team Sprint	M	1987	188	90	France	FRA	2008 Summer	2008	Summer	Beijing	Silver
111417	Ramnas ikauskas	Basketball	Basketball Men's Basketball	M	1979	198	95	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
111424	Djnbou Sissoko	Basketball	Basketball Women's Basketball	F	1979	188	nan	Mali	MLI	2008 Summer	2008	Summer	Beijing	NA
111434	Damjan Sitar	Athletics	Athletics Men's Decathlon	M	1982	196	88	Slovenia	SLO	2008 Summer	2008	Summer	Beijing	NA
111445	Oleksandr Vasylovych Sitkovskiy	Athletics	Athletics Men's Marathon	M	1978	184	68	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	NA
111466	Dmitry Sivakov	Athletics	Athletics Men's Discus Throw	M	1983	195	118	Belarus	BLR	2008 Summer	2008	Summer	Beijing	NA
111478	Marijo ivolija-Jelica	Boxing	Boxing Men's Light-Heavyweight	M	1981	187	81	Croatia	CRO	2008 Summer	2008	Summer	Beijing	NA
111481	Konstantin Viktorovich Sivtsov	Cycling	Cycling Men's Road Race, Individual	M	1983	184	70	Belarus	BLR	2008 Summer	2008	Summer	Beijing	NA
111500	Jalmar Leonard Sjberg	Wrestling	Wrestling Men's Super-Heavyweight, Greco-Roman	M	1985	190	120	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
111516	Simon Olov Sjdin	Swimming	Swimming Men's 200 metres Butterfly	M	1987	192	85	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
111516	Simon Olov Sjdin	Swimming	Swimming Men's 4 x 100 metres Medley Relay	M	1987	192	85	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
111518	Kerstin Ingrid Therese Sjgran	Football	Football Women's Football	F	1977	170	60	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
111543	Sarah Frederica Sjstrm	Swimming	Swimming Women's 100 metres Backstroke	F	1994	182	76	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
111543	Sarah Frederica Sjstrm	Swimming	Swimming Women's 100 metres Butterfly	F	1994	182	76	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
111543	Sarah Frederica Sjstrm	Swimming	Swimming Women's 4 x 100 metres Medley Relay	F	1994	182	76	Sweden	SWE	2008 Summer	2008	Summer	Beijing	NA
111565	Afroditi Skafida	Athletics	Athletics Women's Pole Vault	F	1982	165	63	Greece	GRE	2008 Summer	2008	Summer	Beijing	NA
111595	Erika Espeseth Skarb	Football	Football Women's Football	F	1987	174	73	Norway	NOR	2008 Summer	2008	Summer	Beijing	NA
111604	Tarjei Viken Skarlund	Beach Volleyball	Beach Volleyball Men's Beach Volleyball	M	1979	191	85	Norway	NOR	2008 Summer	2008	Summer	Beijing	NA
111606	Darius karnulis	Athletics	Athletics Men's 50 kilometres Walk	M	1978	186	68	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
111607	Donatas karnulis	Athletics	Athletics Men's 50 kilometres Walk	M	1978	186	70	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
111630	Nika Skelin	Rowing	Rowing Men's Coxless Pairs	M	1978	200	103	Croatia	CRO	2008 Summer	2008	Summer	Beijing	NA
111631	Sinia Skelin	Rowing	Rowing Men's Coxless Pairs	M	1974	196	92	Croatia	CRO	2008 Summer	2008	Summer	Beijing	NA
111634	Nicholas David "Nick" Skelton	Equestrianism	Equestrianism Mixed Jumping, Individual	M	1958	175	76	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
111634	Nicholas David "Nick" Skelton	Equestrianism	Equestrianism Mixed Jumping, Team	M	1958	175	76	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	NA
111644	Anastasios Skhizas	Water Polo	Water Polo Men's Water Polo	M	1977	191	91	Greece	GRE	2008 Summer	2008	Summer	Beijing	NA
111672	Todd Skipworth	Rowing	Rowing Men's Lightweight Coxless Fours	M	1985	182	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
111675	Angela Robyn "Angie" Skirving-Lambert	Hockey	Hockey Women's Hockey	F	1981	181	68	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
111691	Oksana Serhivna Skliarenko	Athletics	Athletics Women's Marathon	F	1981	168	49	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	NA
111692	Aleksandr Sklyar	Swimming	Swimming Men's 100 metres Freestyle	M	1988	190	82	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	NA
111728	Kamila Skolimowska	Athletics	Athletics Women's Hammer Throw	F	1983	180	112	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
111744	Eduard Mikhaylovich Skornyakov	Sailing	Sailing Mixed One Person Dinghy	M	1981	185	94	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
111749	Katarzyna Skorupa	Volleyball	Volleyball Women's Volleyball	F	1985	182	69	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
111754	Melanie Skotnik-Melfort	Athletics	Athletics Women's High Jump	F	1983	182	59	France	FRA	2008 Summer	2008	Summer	Beijing	NA
111777	Katarzyna Ewa Skowroska (-Dolata)	Volleyball	Volleyball Women's Volleyball	F	1983	189	75	Poland	POL	2008 Summer	2008	Summer	Beijing	NA
111805	Lucie krobkova-Martincov	Athletics	Athletics Women's 100 metres Hurdles	F	1982	170	62	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
111826	Yekaterina Yuryevna Skudina	Sailing	Sailing Women's Three Person Keelboat	F	1981	168	56	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
111829	Austra Skujyt	Athletics	Athletics Women's Heptathlon	F	1980	188	82	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	NA
111849	Nikolay Valeryevich Skvortsov	Swimming	Swimming Men's 100 metres Butterfly	M	1984	180	78	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
111849	Nikolay Valeryevich Skvortsov	Swimming	Swimming Men's 200 metres Butterfly	M	1984	180	78	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
111849	Nikolay Valeryevich Skvortsov	Swimming	Swimming Men's 4 x 100 metres Medley Relay	M	1984	180	78	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
111864	Joshua "Josh" Slack	Beach Volleyball	Beach Volleyball Men's Beach Volleyball	M	1977	191	88	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
111872	Eva Sldekov	Badminton	Badminton Women's Singles	F	1982	nan	nan	Slovakia	SVK	2008 Summer	2008	Summer	Beijing	NA
111892	Daniel James Slater	Sailing	Sailing Mixed One Person Dinghy	M	1976	183	92	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	NA
111938	Yelena Vladimirovna Slesarenko (Sivushenko-)	Athletics	Athletics Women's High Jump	F	1982	178	60	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
111956	Tom Slingsby	Sailing	Sailing Men's One Person Dinghy	M	1985	186	81	Australia	AUS	2008 Summer	2008	Summer	Beijing	NA
111959	Robertus Michiel Joseph Lucas Maria Jacobus "Robert" Slippens	Cycling	Cycling Men's Team Pursuit, 4,000 metres	M	1975	174	65	Netherlands	NED	2008 Summer	2008	Summer	Beijing	NA
111964	Oksana Nikolayevna Slivenko	Weightlifting	Weightlifting Women's Light-Heavyweight	F	1987	164	69	Russia	RUS	2008 Summer	2008	Summer	Beijing	Silver
111974	Bridget Elizabeth Sloan	Gymnastics	Gymnastics Women's Individual All-Around	F	1992	150	47	United States	USA	2008 Summer	2008	Summer	Beijing	NA
111974	Bridget Elizabeth Sloan	Gymnastics	Gymnastics Women's Team All-Around	F	1992	150	47	United States	USA	2008 Summer	2008	Summer	Beijing	Silver
111974	Bridget Elizabeth Sloan	Gymnastics	Gymnastics Women's Floor Exercise	F	1992	150	47	United States	USA	2008 Summer	2008	Summer	Beijing	NA
111974	Bridget Elizabeth Sloan	Gymnastics	Gymnastics Women's Uneven Bars	F	1992	150	47	United States	USA	2008 Summer	2008	Summer	Beijing	NA
111974	Bridget Elizabeth Sloan	Gymnastics	Gymnastics Women's Balance Beam	F	1992	150	47	United States	USA	2008 Summer	2008	Summer	Beijing	NA
111983	Yuliya Slobodian	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	F	1993	175	48	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	NA
112000	Roman Andreyevich Sludnov	Swimming	Swimming Men's 100 metres Breaststroke	M	1980	188	74	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
112000	Roman Andreyevich Sludnov	Swimming	Swimming Men's 4 x 100 metres Medley Relay	M	1980	188	74	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
112001	Jeroen Sluijter	Baseball	Baseball Men's Baseball	M	1975	180	84	Netherlands	NED	2008 Summer	2008	Summer	Beijing	NA
112020	Olga Anatolyevna Slyusareva	Cycling	Cycling Women's Points Race	F	1969	168	60	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
112028	Albert Slimov	Boxing	Boxing Men's Featherweight	M	1986	170	57	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
112031	Minke Smabers (-Smeets)	Hockey	Hockey Women's Hockey	F	1979	158	49	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Gold
112037	Mahaman Smaila	Boxing	Boxing Men's Light-Welterweight	M	1986	178	64	Cameroon	CMR	2008 Summer	2008	Summer	Beijing	NA
112042	Nataliya Mykolavna Smal	Judo	Judo Women's Middleweight	F	1983	170	70	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	NA
112046	Giannis-Giorgos-Karl (-Jiannis) Smalios	Athletics	Athletics Men's Javelin Throw	M	1987	192	86	Greece	GRE	2008 Summer	2008	Summer	Beijing	NA
112060	Erinn L. Smart	Fencing	Fencing Women's Foil, Individual	F	1980	170	66	United States	USA	2008 Summer	2008	Summer	Beijing	NA
112060	Erinn L. Smart	Fencing	Fencing Women's Foil, Team	F	1980	170	66	United States	USA	2008 Summer	2008	Summer	Beijing	Silver
112064	Keeth Thomas Smart	Fencing	Fencing Men's Sabre, Individual	M	1978	183	75	United States	USA	2008 Summer	2008	Summer	Beijing	NA
112064	Keeth Thomas Smart	Fencing	Fencing Men's Sabre, Team	M	1978	183	75	United States	USA	2008 Summer	2008	Summer	Beijing	Silver
112089	Tjerk Marten Smeets	Baseball	Baseball Men's Baseball	M	1980	188	108	Netherlands	NED	2008 Summer	2008	Summer	Beijing	NA
112112	Justine Smethurst	Softball	Softball Women's Softball	F	1987	178	77	Australia	AUS	2008 Summer	2008	Summer	Beijing	Bronze
112120	Jana Smidakov Krompolcova	Canoeing	Canoeing Women's Kayak Fours, 500 metres	F	1984	175	68	Spain	ESP	2008 Summer	2008	Summer	Beijing	NA
112122	Lenka mdov	Sailing	Sailing Women's Two Person Dinghy	F	1975	174	59	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	NA
112137	Milan Smiljani	Football	Football Men's Football	M	1987	183	76	Serbia	SRB	2008 Summer	2008	Summer	Beijing	NA
112143	Aleksey Grigoryevich Smirnov	Table Tennis	Table Tennis Men's Singles	M	1978	174	70	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
112143	Aleksey Grigoryevich Smirnov	Table Tennis	Table Tennis Men's Team	M	1978	174	70	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
112148	Roman Petrovich Smirnov	Athletics	Athletics Men's 200 metres	M	1985	183	72	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
112151	Vitaly Frilyevich Smirnov	Athletics	Athletics Men's Decathlon	M	1979	191	94	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	NA
112155	Olga Vladimirovna Smirnova	Wrestling	Wrestling Women's Lightweight, Freestyle	F	1979	164	55	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	NA
112156	Svetlana Alekseyevna Smirnova (Veresova-)	Shooting	Shooting Women's Air Pistol, 10 metres	F	1962	163	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	NA
112160	Sandra Smisek	Football	Football Women's Football	F	1977	164	56	Germany	GER	2008 Summer	2008	Summer	Beijing	Bronze
