id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal	BMI
97075	Valery Viktorovich Priyemko	M	1983	177	78	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Team	NA	24.897060231734176
97076	Kseniya Aleksandrovna Priyemko-Detsuk	F	1986	177	56	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Triple Jump	NA	17.874812474065564
97077	Yelena Aleksandrovna Priyma	F	1984	167	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Hammer Throw	NA	22.589551436050055
97080	Sahit Prizreni	M	1982	166	65	Albania	ALB	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Lightweight, Freestyle	NA	23.588329220496444
97081	Nikola Prkain	M	1976	208	111	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	NA	25.656434911242606
97082	Andrija Prlainovi	M	1987	200	106	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze	26.5
97083	Carl Harvie Probert	M	1976	185	83	Fiji	FIJ	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Freestyle	NA	24.25127830533236
97088	Kimberly "Kim" Probst	F	1981	160	61	United States	USA	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA	23.828125
97092	Jacek Jzef Pro	M	1982	188	92	Poland	POL	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Individual	NA	26.029877772747852
97092	Jacek Jzef Pro	M	1982	188	92	Poland	POL	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Team	NA	26.029877772747852
97107	Christian Prochnow	M	1982	189	78	Germany	GER	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Men's Olympic Distance	NA	21.83589485176787
97128	Reinaldo Proenza Rivo	M	1985	188	75	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Shot Put	NA	21.220009053870527
97148	Maryna Serhivna Prokof'ieva	F	1982	175	117.5	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Heavyweight	NA	
97152	Yekaterina Valeryevna Prokofyeva	F	1991	176	70	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA	22.598140495867767
97161	Michal Prokop	M	1981	180	83	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's BMX	NA	25.61728395061728
97162	Yuliya Anatolivna Prokopchuk	F	1987	160	50	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Platform	NA	19.53125
97165	Grayna Prokopek-Janacek	F	1977	168	56	Poland	POL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	NA	19.841269841269842
97170	Maksym Serhiyovych Prokopenko	M	1984	181	88	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, 500 metres	NA	26.861206922865602
97175	Nadiya Ivanivna Prokopuk-Borovska	F	1981	163	50	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 20 kilometres Walk	NA	18.818924310286423
97194	Genaro Matias Prono Britez	M	1989	181	76	Paraguay	PAR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Breaststroke	NA	23.198315069747565
97209	Yelena Borisovna Proskurakova	F	1985	170	78	Kyrgyzstan	KGZ	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Heavyweight	NA	26.98961937716263
97210	Maryna Sviatoslavivna Proskurina	F	1986	167	55	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Individual All-Around	NA	19.721036967980204
97210	Maryna Sviatoslavivna Proskurina	F	1986	167	55	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	NA	19.721036967980204
97210	Maryna Sviatoslavivna Proskurina	F	1986	167	55	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Floor Exercise	NA	19.721036967980204
97210	Maryna Sviatoslavivna Proskurina	F	1986	167	55	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Balance Beam	NA	19.721036967980204
97211	Anastasiya Prosolova	F	1990	166	48	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA	17.419073885905064
97231	Yevgeniya Valeryevna Protsenko	F	1984	175	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA	20.897959183673468
97246	Yanina Dislavovna Provalinskaya-Karolchik	F	1977	187	92	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Shot Put	NA	26.30901655752238
97247	Jennifer "Jen" Provan	F	1978	165	60	Canada	CAN	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Three Person Keelboat	NA	22.038567493112946
97248	Jaimee Sarah Provan-Claxton	F	1978	163	56	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	NA	21.077195227520797
97257	Dominique Provoyeur	F	1977	168	55	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Three Person Keelboat	NA	19.486961451247165
97264	Tanyaporn Prucksakorn	F	1990	168	70	Thailand	THA	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Air Pistol, 10 metres	NA	24.8015873015873
97264	Tanyaporn Prucksakorn	F	1990	168	70	Thailand	THA	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Sporting Pistol, 25 metres	NA	24.8015873015873
97284	Aldo Pruna Daz	M	1983	167	78	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Singles, 500 metres	NA	27.968016063681024
97284	Aldo Pruna Daz	M	1983	167	78	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Singles, 1,000 metres	NA	27.968016063681024
97308	Oleksiy Viktorovych Pryhorov	M	1987	183	72	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Springboard	Bronze	21.49959688255845
97316	Maryna Andrivna Pryshchepa	F	1983	170	78	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Heavyweight	NA	26.98961937716263
97338	Evangelia Psarra	F	1974	172	63	Greece	GRE	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Individual	NA	21.295294753921038
97359	Adam Ptnk	M	1986	177	90	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Sprint	NA	28.727377190462512
97359	Adam Ptnk	M	1986	177	90	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	NA	28.727377190462512
97366	Pu Wei	F	1981	172	57	China	CHN	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	NA	19.2671714440238
97383	Tatyana Nikolayevna Puchek	F	1979	176	66	Belarus-1	BLR	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	NA	21.30681818181818
97393	Edita Puinskait	F	1976	169	54	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Road Race, Individual	NA	18.90690101887189
97393	Edita Puinskait	F	1976	169	54	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Individual Time Trial	NA	18.90690101887189
97405	Buttree Puedpong	F	1991	157	49	Thailand	THA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	Silver	19.879102600511178
97415	Geraldine Estefania Puertas Flores	F	1988	168	70	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	NA	24.8015873015873
97419	Mara Jos Pueyo Bergua	F	1970	174	56	Spain	ESP	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Marathon	NA	18.49649887699828
97435	Joona Tapio Puhakka	M	1982	178	79	Finland	FIN	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Springboard	NA	24.93372048983714
97457	Bernadette Pujals Cavallo	F	1968	158	56	Mexico	MEX	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Individual	NA	22.432302515622496
97466	Montserrat Pujol Joval	F	1979	165	59	Andorra	AND	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres	NA	21.671258034894397
97473	Stanislav Yevgenyevich Pukhov	M	1977	180	80	Russia	RUS	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Singles	NA	24.691358024691358
97489	Kubrat Venkov Pulev	M	1981	194	101	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Super-Heavyweight	NA	26.83600807737273
97533	Halyna Vasylivna Pundyk	F	1988	163	54	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Individual	NA	20.324438255109335
97533	Halyna Vasylivna Pundyk	F	1988	163	54	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Team	Gold	20.324438255109335
97539	Alexei Puninski	M	1985	188	84	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Butterfly	NA	23.766410140334994
97560	Jorge Luis Pupo Carballo	M	1982	166	63	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Springboard	NA	22.8625344752504
97561	Leuris Pupo Requejo	M	1977	168	78	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Rapid-Fire Pistol, 25 metres	NA	27.63605442176871
97566	Charmian Purcell	F	1979	182	72	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	NA	21.73650525298877
97569	Natalie Purcell (-Taylor)	F	1983	182	77	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	NA	23.24598478444632
97572	Zachary Jake Nicholas "Zac" Purchase	M	1986	184	73	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	Gold	21.561909262759926
97580	Prevdorjin Serdamba	M	1985	nan	48	Mongolia	MGL	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Flyweight	Silver	
97582	Prevjargalyn Lkhamdegd	F	1987	180	80	Mongolia	MGL	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Heavyweight	NA	24.691358024691358
97633	Rina Dewi Puspitasari	F	1986	167	50	Indonesia	INA	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Individual	NA	17.92821542543655
97655	Aija Putnia	F	1988	192	82	Latvia	LAT	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	NA	22.24392361111111
97693	Anna Viktorovna Pyatykh	F	1981	175	60	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Triple Jump	NA	19.591836734693878
97699	Nataliya Serhivna Pyhyda	F	1981	170	58	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 200 metres	NA	20.069204152249135
97699	Nataliya Serhivna Pyhyda	F	1981	170	58	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	NA	20.069204152249135
97699	Nataliya Serhivna Pyhyda	F	1981	170	58	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	NA	20.069204152249135
97711	Monika Zofia Pyrek (-Rokita)	F	1981	168	57	Poland	POL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Pole Vault	NA	20.19557823129252
97719	Hanna Serhivna Pysmenska	F	1991	157	49	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Springboard	NA	19.879102600511178
97719	Hanna Serhivna Pysmenska	F	1991	157	49	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Springboard	NA	19.879102600511178
97725	Tatyana Pyurova	F	1982	192	67	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	NA	18.174913194444446
97732	alva Qadabadze	M	1984	176	84	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Light-Heavyweight, Greco-Roman	NA	27.117768595041323
97734	Yousuf Othman Qader	M	1985	170	58	Qatar	QAT	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	20.069204152249135
97738	Aliy Qarayeva	F	1988	160	47	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA	18.359375
97741	Ramil Qasmov	M	1982	169	66	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Lightweight	NA	23.108434578621196
97743	Kifayt Qasmova	F	1983	166	57	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Lightweight	NA	20.685150239512268
97745	Xetaq Qazyumov	M	1983	180	97	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Freestyle	Bronze	29.938271604938272
97748	Erkand Qerimaj	M	1989	165	77	Albania	ALB	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Middleweight	NA	28.282828282828284
97751	Qi Haifeng	M	1984	195	85	China	CHN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Decathlon	NA	22.353714661406972
97752	Qi Hui	F	1985	177	68	China	CHN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Breaststroke	NA	21.7051294327939
97752	Qi Hui	F	1985	177	68	China	CHN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Individual Medley	NA	21.7051294327939
97758	Lian "Jenifer" Qian	F	1983	152	54	Dominican Republic	DOM	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Singles	NA	23.372576177285318
97758	Lian "Jenifer" Qian	F	1983	152	54	Dominican Republic	DOM	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Team	NA	23.372576177285318
97761	Qian Zhenhua	M	1980	186	81	China	CHN	2008 Summer	2008	Summer	Beijing	Modern Pentathlon	Modern Pentathlon Men's Individual	NA	23.413111342351716
97763	Qiao Leiying	F	1990	176	73	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA	23.56663223140496
97771	Qin Kai	M	1986	170	65	China	CHN	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Springboard	Bronze	22.49134948096886
97771	Qin Kai	M	1986	170	65	China	CHN	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Springboard	Gold	22.49134948096886
97773	Qin Wangping	F	1982	168	60	China	CHN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	NA	21.258503401360546
97776	Qiong Maimaitituersun	M	1988	170	64	China	CHN	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Welterweight	NA	22.145328719723185
97781	Qiu Jian	M	1975	176	81	China	CHN	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Small-Bore Rifle, Three Positions, 50 metres	Gold	26.14927685950413
97781	Qiu Jian	M	1975	176	81	China	CHN	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres	NA	26.14927685950413
97784	Qiu Shengjiong	M	1986	182	90	China	CHN	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	27.17063156623596
97789	Dina Qorina	F	1988	171	51	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA	17.4412639786601
97795	Qu Jingyu	M	1987	187	88	China	CHN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Individual Medley	NA	25.165146272412706
97796	Qu Ridong	M	1969	174	80	China	CHN	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Skeet	NA	26.42356982428326
97797	Qu Xiaoming	M	1987	194	88	China	CHN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	NA	23.381868423849507
97805	Ketleyn Lima Quadros	F	1988	164	57	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Lightweight	Bronze	21.19274241522903
97809	Quah Ting Wen	F	1993	175	60	Singapore	SGP	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Freestyle	NA	19.591836734693878
97809	Quah Ting Wen	F	1993	175	60	Singapore	SGP	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Individual Medley	NA	19.591836734693878
97815	Megan M. Quann-Jendrick	F	1984	170	64	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Breaststroke	NA	22.145328719723185
97815	Megan M. Quann-Jendrick	F	1984	170	64	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver	22.145328719723185
97870	Sam Austin Querrey	M	1988	198	91	United States	USA	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Singles	NA	23.21191715131109
97870	Sam Austin Querrey	M	1988	198	91	United States-2	USA	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Doubles	NA	23.21191715131109
97876	Marianela Quesada	F	1988	160	58	Costa Rica	CRC	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 50 metres Freestyle	NA	22.65625
97877	Miguel Quesada Velasco	M	1980	176	60	Spain	ESP	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 800 metres	NA	19.369834710743802
97890	Bruce James Quick	M	1960	185	94	Australia	AUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Rapid-Fire Pistol, 25 metres	NA	27.465303140978815
97897	Krizia Gheraldine Quijada Teran	F	1988	179	65	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	NA	20.286507911738088
97909	Fausto Vicente Quinde Vizcano	M	1976	174	68	Ecuador	ECU	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 50 kilometres Walk	NA	22.460034350640772
97911	Trevell Marcell Quinley	M	1983	198	86	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Long Jump	NA	21.93653708805224
97926	Mara Florencia Quines	F	1987	156	55	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	NA	22.60026298487837
97933	Jackson Amadeo Quionez Vernaza	M	1980	190	91	Spain	ESP	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	NA	25.207756232686982
97937	Gretchen Quintana Cordero	F	1984	173	60	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Heptathlon	NA	20.047445621303755
97944	Yandro Miguel Quintana Rivalta	M	1980	162	60	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Lightweight, Freestyle	NA	22.86236854138089
97945	Irache Quintanal Franco	F	1979	175	80	Spain	ESP	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Shot Put	NA	26.122448979591837
97955	Giulia Quintavalle	F	1983	174	59	Italy	ITA	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Lightweight	Gold	19.487382745408905
97967	Alfredo Paolo Quinteros	M	1979	185	86	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze	25.12783053323594
97998	Rasmus Nicolai Quist Hansen	M	1980	173	72	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	Bronze	24.0569347455645
98006	Renny Quow	M	1988	170	66	Trinidad and Tobago	TTO	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 400 metres	NA	22.837370242214536
98007	Jahon Qurbanov	M	1986	186	81	Tajikistan	TJK	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Heavyweight	NA	23.413111342351716
98014	Henry Raabe Mndez	M	1983	177	71	Costa Rica	CRC	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA	22.66270867247598
98038	Anastasiya Volodymyrivna Rabcheniuk	F	1984	172	54	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 400 metres Hurdles	NA	18.253109789075175
98055	Mari Rabie	F	1987	171	60	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Women's Olympic Distance	NA	20.519134092541297
98063	Marty Rabjohns	M	1978	164	55	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	NA	20.44913741820345
98066	Oleg Rabota	M	1990	179	72	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 400 metres Freestyle	NA	22.47120876377142
98066	Oleg Rabota	M	1990	179	72	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Backstroke	NA	22.47120876377142
98076	Said Rachidi	M	1986	nan	75	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Middleweight	NA	
98086	Delphine Jeanine Annie Racinet-Reau	F	1974	171	72	France	FRA	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Trap	NA	24.622960911049553
98100	Sergio Armando Rada Rodrguez	M	1984	162	56	Colombia	COL	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Bantamweight	NA	21.33821063862216
98109	Vilmos Radasics	M	1984	180	84	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's BMX	NA	25.925925925925924
98116	Paula Jane Radcliffe (-Lough)	F	1974	173	54	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Marathon	NA	18.04270105917338
98119	Luca Radeli	M	1981	189	81	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's One Person Dinghy	NA	22.675736961451246
98147	Zdravko Radi	M	1979	193	96	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA	25.77250395983785
98154	Andrey Radionov	M	1985	192	85	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	23.057725694444446
98173	Ryan Ashley Radmanovich	M	1972	188	91	Canada	CAN	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	NA	25.746944318696244
98193	Lenka Radov-Zemanov	F	1980	161	49	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Women's Olympic Distance	NA	18.90359168241966
98237	Agnieszka Roma Radwaska	F	1989	172	56	Poland	POL	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Singles	NA	18.929150892374256
98237	Agnieszka Roma Radwaska	F	1989	172	56	Poland-2	POL	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	NA	18.929150892374256
